show_id,title,platform,genre,release_year,season_number,episode_number,episode_duration_min,pacing_score,hook_strength,dialogue_density,visual_intensity,avg_watch_percentage,pause_count,rewind_count,skip_intro,cognitive_load,attention_required,night_watch_safe,drop_off,drop_off_probability,retention_risk,dataset_version
30623,Shin Chan,Netflix,Animation,1992.0,1,603,24,7,4,medium,7,54,2,4,1,5,medium,0,0,0.467,medium,v1.0
30623,Shin Chan,Netflix,Animation,1992.0,1,604,24,7,7,high,7,61,3,2,0,7,high,0,0,0.461,medium,v1.0
30623,Shin Chan,Netflix,Animation,1992.0,1,605,24,5,4,low,5,58,2,0,1,5,medium,0,0,0.449,medium,v1.0
30623,Shin Chan,Netflix,Animation,1992.0,1,606,24,5,5,low,4,58,2,1,1,5,medium,0,0,0.434,medium,v1.0
30623,Shin Chan,Netflix,Animation,1992.0,1,607,24,5,6,medium,5,62,3,2,0,5,medium,0,0,0.411,medium,v1.0
30623,Shin Chan,Netflix,Animation,1992.0,1,608,24,7,8,high,3,61,4,1,0,7,high,0,0,0.456,medium,v1.0
30623,Shin Chan,Netflix,Animation,1992.0,1,609,24,5,4,high,5,52,10,2,1,7,high,0,1,0.616,high,v1.0
30623,Shin Chan,Netflix,Animation,1992.0,1,610,24,7,3,low,6,64,3,0,1,5,medium,0,0,0.447,medium,v1.0
30623,Shin Chan,Netflix,Animation,1992.0,1,611,24,4,5,high,6,26,2,1,1,9,high,0,1,0.698,high,v1.0
30623,Shin Chan,Netflix,Animation,1992.0,1,612,24,7,8,medium,4,71,3,3,0,5,medium,0,0,0.341,medium,v1.0
30623,Shin Chan,Netflix,Animation,1992.0,1,613,24,5,4,low,9,62,7,1,1,5,medium,0,0,0.481,medium,v1.0
30623,Shin Chan,Netflix,Animation,1992.0,1,614,24,5,8,low,3,65,2,1,0,5,medium,0,0,0.357,medium,v1.0
30623,Shin Chan,Netflix,Animation,1992.0,1,615,24,6,3,high,4,36,2,0,1,7,high,0,1,0.623,high,v1.0
30623,Shin Chan,Netflix,Animation,1992.0,1,616,24,5,8,medium,4,76,1,1,0,5,medium,0,0,0.298,low,v1.0
30623,Shin Chan,Netflix,Animation,1992.0,1,617,24,4,4,low,8,38,4,6,1,7,high,0,1,0.619,high,v1.0
30623,Shin Chan,Netflix,Animation,1992.0,1,618,24,7,8,low,7,67,2,1,0,5,medium,0,0,0.348,medium,v1.0
30623,Shin Chan,Netflix,Animation,1992.0,1,619,24,6,5,low,5,65,2,0,1,5,medium,0,0,0.403,medium,v1.0
30623,Shin Chan,Netflix,Animation,1992.0,1,620,24,4,3,low,3,39,5,1,1,7,high,0,1,0.64,high,v1.0
30623,Shin Chan,Netflix,Animation,1992.0,1,621,24,6,8,high,6,67,2,3,0,7,high,0,0,0.408,medium,v1.0
30623,Shin Chan,Netflix,Animation,1992.0,1,622,24,5,7,low,6,75,1,1,0,5,medium,0,0,0.318,medium,v1.0
30623,Shin Chan,Netflix,Animation,1992.0,1,623,24,7,6,high,5,64,1,3,0,7,high,0,0,0.442,medium,v1.0
30623,Shin Chan,Netflix,Animation,1992.0,1,624,24,5,6,medium,7,70,1,4,0,5,medium,0,0,0.355,medium,v1.0
30623,Shin Chan,Netflix,Animation,1992.0,1,625,24,7,8,high,5,58,4,0,0,7,high,0,0,0.469,medium,v1.0
30623,Shin Chan,Netflix,Animation,1992.0,1,626,24,4,7,high,6,45,4,2,0,9,high,0,1,0.603,high,v1.0
30623,Shin Chan,Netflix,Animation,1992.0,1,627,24,6,8,low,9,78,3,3,0,5,medium,0,0,0.309,medium,v1.0
30623,Shin Chan,Netflix,Animation,1992.0,1,628,24,5,8,high,5,59,5,0,0,7,high,0,0,0.474,medium,v1.0
30623,Shin Chan,Netflix,Animation,1992.0,1,629,24,6,5,high,5,55,3,3,1,7,high,0,0,0.517,medium,v1.0
30623,Shin Chan,Netflix,Animation,1992.0,1,630,24,5,8,low,7,77,3,0,0,5,medium,0,0,0.314,medium,v1.0
30623,Shin Chan,Netflix,Animation,1992.0,1,631,24,7,6,medium,4,76,3,0,0,5,medium,0,0,0.348,medium,v1.0
30623,Shin Chan,Netflix,Animation,1992.0,1,632,24,7,5,high,5,51,1,2,1,7,high,0,0,0.515,medium,v1.0
30623,Shin Chan,Netflix,Animation,1992.0,1,633,24,5,7,low,3,68,1,0,0,5,medium,0,0,0.349,medium,v1.0
30623,Shin Chan,Netflix,Animation,1992.0,1,634,24,7,3,medium,6,54,3,2,1,5,medium,0,0,0.492,medium,v1.0
30623,Shin Chan,Netflix,Animation,1992.0,1,635,24,7,4,low,9,61,3,3,1,5,medium,0,0,0.446,medium,v1.0
30623,Shin Chan,Netflix,Animation,1992.0,1,636,24,6,4,high,9,52,6,2,1,7,high,0,0,0.576,medium,v1.0
30623,Shin Chan,Netflix,Animation,1992.0,1,637,24,4,7,low,3,53,7,0,0,7,high,0,0,0.536,medium,v1.0
30623,Shin Chan,Netflix,Animation,1992.0,1,638,24,6,5,high,3,60,4,1,1,7,high,0,0,0.505,medium,v1.0
30623,Shin Chan,Netflix,Animation,1992.0,1,639,24,7,7,low,5,76,2,1,0,5,medium,0,0,0.323,medium,v1.0
30623,Shin Chan,Netflix,Animation,1992.0,1,640,24,7,6,low,9,80,4,2,0,5,medium,0,0,0.34,medium,v1.0
30623,Shin Chan,Netflix,Animation,1992.0,1,641,24,6,8,medium,8,85,4,5,0,5,medium,0,0,0.288,low,v1.0
30623,Shin Chan,Netflix,Animation,1992.0,1,642,24,4,3,high,8,28,5,2,1,9,high,0,1,0.749,high,v1.0
30623,Shin Chan,Netflix,Animation,1992.0,1,643,24,6,3,medium,5,60,3,1,1,5,medium,0,0,0.465,medium,v1.0
30623,Shin Chan,Netflix,Animation,1992.0,1,644,24,6,6,medium,5,71,4,1,0,5,medium,0,0,0.381,medium,v1.0
30623,Shin Chan,Netflix,Animation,1992.0,1,645,24,4,4,medium,6,36,2,1,1,7,high,0,1,0.608,high,v1.0
30623,Shin Chan,Netflix,Animation,1992.0,1,646,24,6,7,low,6,74,0,3,0,5,medium,0,0,0.312,medium,v1.0
30623,Shin Chan,Netflix,Animation,1992.0,1,647,24,6,4,medium,3,60,2,0,1,5,medium,0,0,0.44,medium,v1.0
30623,Shin Chan,Netflix,Animation,1992.0,1,648,24,5,7,low,5,68,3,4,0,5,medium,0,0,0.369,medium,v1.0
30623,Shin Chan,Netflix,Animation,1992.0,1,649,24,6,6,low,9,62,1,8,0,5,medium,0,0,0.391,medium,v1.0
30623,Shin Chan,Netflix,Animation,1992.0,1,650,24,5,4,medium,8,54,3,0,1,5,medium,0,0,0.477,medium,v1.0
30623,Shin Chan,Netflix,Animation,1992.0,1,651,24,6,6,medium,3,69,1,1,0,5,medium,0,0,0.36,medium,v1.0
30623,Shin Chan,Netflix,Animation,1992.0,1,652,24,6,8,high,4,62,7,1,0,7,high,0,0,0.481,medium,v1.0
30623,Shin Chan,Netflix,Animation,1992.0,1,653,24,5,8,low,9,71,3,2,0,5,medium,0,0,0.341,medium,v1.0
30623,Shin Chan,Netflix,Animation,1992.0,1,654,24,4,7,medium,6,60,1,1,0,7,high,0,0,0.445,medium,v1.0
30623,Shin Chan,Netflix,Animation,1992.0,1,655,24,7,3,medium,7,56,2,1,1,5,medium,0,0,0.473,medium,v1.0
30623,Shin Chan,Netflix,Animation,1992.0,1,656,24,7,6,medium,8,71,4,5,0,5,medium,0,0,0.381,medium,v1.0
30623,Shin Chan,Netflix,Animation,1992.0,1,657,24,6,8,medium,3,75,0,1,0,5,medium,0,0,0.292,low,v1.0
30623,Shin Chan,Netflix,Animation,1992.0,1,658,24,5,5,high,7,45,3,2,1,7,high,0,0,0.562,medium,v1.0
30623,Shin Chan,Netflix,Animation,1992.0,1,659,24,5,4,medium,5,61,2,0,1,5,medium,0,0,0.435,medium,v1.0
30623,Shin Chan,Netflix,Animation,1992.0,1,660,24,4,5,medium,6,54,0,4,1,7,high,0,0,0.492,medium,v1.0
30623,Shin Chan,Netflix,Animation,1992.0,1,661,24,7,7,high,8,68,6,2,0,7,high,0,0,0.459,medium,v1.0
30623,Shin Chan,Netflix,Animation,1992.0,1,662,24,5,7,high,4,58,4,1,0,7,high,0,0,0.484,medium,v1.0
30623,Shin Chan,Netflix,Animation,1992.0,1,663,24,6,8,low,9,73,0,3,0,5,medium,0,0,0.301,medium,v1.0
30623,Shin Chan,Netflix,Animation,1992.0,1,664,24,4,5,high,7,28,1,0,1,9,high,0,1,0.679,high,v1.0
30623,Shin Chan,Netflix,Animation,1992.0,1,665,24,5,6,low,9,62,3,3,0,5,medium,0,0,0.411,medium,v1.0
30623,Shin Chan,Netflix,Animation,1992.0,1,666,24,6,8,high,8,75,1,2,0,7,high,0,0,0.362,medium,v1.0
30623,Shin Chan,Netflix,Animation,1992.0,1,667,24,5,7,low,7,69,3,0,0,5,medium,0,0,0.365,medium,v1.0
30623,Shin Chan,Netflix,Animation,1992.0,1,668,24,5,3,high,3,42,3,2,1,7,high,0,1,0.606,high,v1.0
30623,Shin Chan,Netflix,Animation,1992.0,1,669,24,7,8,high,7,64,5,1,0,7,high,0,0,0.452,medium,v1.0
30623,Shin Chan,Netflix,Animation,1992.0,1,670,24,7,6,high,5,62,1,3,0,7,high,0,0,0.451,medium,v1.0
30623,Shin Chan,Netflix,Animation,1992.0,1,671,24,6,6,high,6,53,8,2,0,7,high,0,0,0.561,medium,v1.0
30623,Shin Chan,Netflix,Animation,1992.0,1,672,24,7,4,low,3,70,2,2,1,5,medium,0,0,0.395,medium,v1.0
30623,Shin Chan,Netflix,Animation,1992.0,1,673,24,7,3,high,3,48,2,1,1,7,high,0,0,0.569,medium,v1.0
30623,Shin Chan,Netflix,Animation,1992.0,1,674,24,4,6,high,5,33,4,3,0,9,high,0,1,0.671,high,v1.0
30623,Shin Chan,Netflix,Animation,1992.0,1,675,24,6,3,high,7,40,2,2,1,7,high,0,1,0.605,high,v1.0
30623,Shin Chan,Netflix,Animation,1992.0,1,676,24,5,6,high,6,53,3,2,0,7,high,0,0,0.511,medium,v1.0
30623,Shin Chan,Netflix,Animation,1992.0,1,677,24,4,7,high,9,51,5,5,0,9,high,0,0,0.586,medium,v1.0
30623,Shin Chan,Netflix,Animation,1992.0,1,678,24,7,8,low,8,84,2,1,0,5,medium,0,0,0.272,low,v1.0
30623,Shin Chan,Netflix,Animation,1992.0,1,679,24,4,5,low,8,47,3,3,1,7,high,0,0,0.553,medium,v1.0
30623,Shin Chan,Netflix,Animation,1992.0,1,680,24,7,5,low,5,69,3,2,1,5,medium,0,0,0.395,medium,v1.0
30623,Shin Chan,Netflix,Animation,1992.0,1,681,24,6,3,high,3,56,3,1,1,7,high,0,0,0.543,medium,v1.0
30623,Shin Chan,Netflix,Animation,1992.0,1,682,24,6,8,high,7,62,4,2,0,7,high,0,0,0.451,medium,v1.0
30623,Shin Chan,Netflix,Animation,1992.0,1,683,24,6,8,low,9,80,0,3,0,5,medium,0,0,0.27,low,v1.0
30623,Shin Chan,Netflix,Animation,1992.0,1,684,24,4,6,medium,4,54,4,1,0,7,high,0,0,0.517,medium,v1.0
30623,Shin Chan,Netflix,Animation,1992.0,1,685,24,7,3,medium,4,52,1,3,1,5,medium,0,0,0.481,medium,v1.0
30623,Shin Chan,Netflix,Animation,1992.0,1,686,24,5,6,medium,3,74,3,0,0,5,medium,0,0,0.357,medium,v1.0
30623,Shin Chan,Netflix,Animation,1992.0,1,687,24,6,5,low,4,71,3,1,1,5,medium,0,0,0.386,medium,v1.0
30623,Shin Chan,Netflix,Animation,1992.0,1,688,24,5,7,high,5,60,4,2,0,7,high,0,0,0.475,medium,v1.0
30623,Shin Chan,Netflix,Animation,1992.0,1,689,24,5,8,medium,3,80,2,0,0,5,medium,0,0,0.29,low,v1.0
30623,Shin Chan,Netflix,Animation,1992.0,1,690,24,4,3,high,4,27,7,1,1,9,high,0,1,0.773,high,v1.0
30623,Shin Chan,Netflix,Animation,1992.0,1,691,24,6,6,high,5,48,2,4,0,7,high,0,0,0.524,medium,v1.0
30623,Shin Chan,Netflix,Animation,1992.0,1,692,24,5,3,high,7,34,2,4,1,7,high,0,1,0.632,high,v1.0
30623,Shin Chan,Netflix,Animation,1992.0,1,693,24,4,3,low,5,37,3,4,1,7,high,0,1,0.629,high,v1.0
30623,Shin Chan,Netflix,Animation,1992.0,1,694,24,5,5,medium,3,62,2,0,1,5,medium,0,0,0.416,medium,v1.0
30623,Shin Chan,Netflix,Animation,1992.0,1,695,24,4,4,high,8,34,6,4,1,9,high,0,1,0.717,high,v1.0
30623,Shin Chan,Netflix,Animation,1992.0,1,696,24,6,5,high,8,64,3,3,1,7,high,0,0,0.477,medium,v1.0
30623,Shin Chan,Netflix,Animation,1992.0,1,697,24,7,4,medium,9,57,5,3,1,5,medium,0,0,0.483,medium,v1.0
30623,Shin Chan,Netflix,Animation,1992.0,1,698,24,5,3,high,5,43,2,0,1,7,high,0,0,0.592,medium,v1.0
30623,Shin Chan,Netflix,Animation,1992.0,1,699,24,4,7,low,3,53,2,0,0,7,high,0,0,0.486,medium,v1.0
30623,Shin Chan,Netflix,Animation,1992.0,1,700,24,7,6,medium,9,66,6,3,0,5,medium,0,0,0.423,medium,v1.0
30623,Shin Chan,Netflix,Animation,1992.0,1,701,24,4,5,high,9,35,6,7,1,9,high,0,1,0.698,high,v1.0
30623,Shin Chan,Netflix,Animation,1992.0,1,702,24,5,8,high,5,60,3,2,0,7,high,0,0,0.45,medium,v1.0
30623,Shin Chan,Netflix,Animation,1992.0,1,703,24,7,7,low,4,76,3,1,0,5,medium,0,0,0.333,medium,v1.0
30623,Shin Chan,Netflix,Animation,1992.0,1,704,24,6,5,high,3,59,6,1,1,7,high,0,0,0.53,medium,v1.0
30623,Shin Chan,Netflix,Animation,1992.0,1,705,24,7,5,low,8,71,5,1,1,5,medium,0,0,0.406,medium,v1.0
30623,Shin Chan,Netflix,Animation,1992.0,1,706,24,5,4,medium,7,56,3,4,1,5,medium,0,0,0.468,medium,v1.0
30623,Shin Chan,Netflix,Animation,1992.0,1,707,24,6,7,high,6,60,5,4,0,7,high,0,0,0.485,medium,v1.0
30623,Shin Chan,Netflix,Animation,1992.0,1,708,24,7,7,high,3,64,3,1,0,7,high,0,0,0.447,medium,v1.0
30623,Shin Chan,Netflix,Animation,1992.0,1,709,24,7,5,high,8,62,3,1,1,7,high,0,0,0.486,medium,v1.0
30623,Shin Chan,Netflix,Animation,1992.0,1,710,24,6,3,low,3,52,1,2,1,5,medium,0,0,0.481,medium,v1.0
30623,Shin Chan,Netflix,Animation,1992.0,1,711,24,5,4,medium,7,55,3,3,1,5,medium,0,0,0.473,medium,v1.0
30623,Shin Chan,Netflix,Animation,1992.0,1,712,24,7,3,medium,7,53,2,3,1,5,medium,0,0,0.486,medium,v1.0
30623,Shin Chan,Netflix,Animation,1992.0,1,713,24,5,6,low,8,61,5,1,0,5,medium,0,0,0.435,medium,v1.0
30623,Shin Chan,Netflix,Animation,1992.0,1,714,24,7,4,medium,4,61,1,3,1,5,medium,0,0,0.425,medium,v1.0
30623,Shin Chan,Netflix,Animation,1992.0,1,715,24,5,5,low,6,58,1,4,1,5,medium,0,0,0.424,medium,v1.0
30623,Shin Chan,Netflix,Animation,1992.0,1,716,24,6,8,low,6,62,3,3,0,5,medium,0,0,0.381,medium,v1.0
30623,Shin Chan,Netflix,Animation,1992.0,1,717,24,4,3,low,9,40,6,1,1,7,high,0,1,0.645,high,v1.0
30623,Shin Chan,Netflix,Animation,1992.0,1,718,24,7,3,high,5,51,3,2,1,7,high,0,0,0.566,medium,v1.0
30623,Shin Chan,Netflix,Animation,1992.0,1,719,24,7,3,medium,4,60,5,1,1,5,medium,0,0,0.485,medium,v1.0
30623,Shin Chan,Netflix,Animation,1992.0,1,720,24,6,6,high,5,57,5,1,0,7,high,0,0,0.514,medium,v1.0
30623,Shin Chan,Netflix,Animation,1992.0,1,721,24,6,7,medium,3,69,1,1,0,5,medium,0,0,0.345,medium,v1.0
30623,Shin Chan,Netflix,Animation,1992.0,1,722,24,4,7,medium,5,58,1,1,0,7,high,0,0,0.454,medium,v1.0
30623,Shin Chan,Netflix,Animation,1992.0,1,723,24,7,3,medium,6,52,0,4,1,5,medium,0,0,0.471,medium,v1.0
30623,Shin Chan,Netflix,Animation,1992.0,1,724,24,6,7,low,9,73,1,3,0,5,medium,0,0,0.327,medium,v1.0
30623,Shin Chan,Netflix,Animation,1992.0,1,725,24,6,6,high,3,49,4,1,0,7,high,0,0,0.539,medium,v1.0
30623,Shin Chan,Netflix,Animation,1992.0,1,726,24,4,6,medium,7,47,2,0,0,7,high,0,0,0.528,medium,v1.0
30623,Shin Chan,Netflix,Animation,1992.0,1,727,24,6,7,medium,6,83,3,3,0,5,medium,0,0,0.301,medium,v1.0
30623,Shin Chan,Netflix,Animation,1992.0,1,728,24,7,7,high,5,73,5,0,0,7,high,0,0,0.426,medium,v1.0
30623,Shin Chan,Netflix,Animation,1992.0,1,729,24,5,8,low,5,68,3,0,0,5,medium,0,0,0.354,medium,v1.0
30623,Shin Chan,Netflix,Animation,1992.0,1,730,24,7,5,low,7,60,3,1,1,5,medium,0,0,0.435,medium,v1.0
30623,Shin Chan,Netflix,Animation,1992.0,1,731,24,5,3,low,8,44,5,3,1,5,medium,0,0,0.557,medium,v1.0
30623,Shin Chan,Netflix,Animation,1992.0,1,732,24,7,3,high,7,48,6,3,1,7,high,0,1,0.609,high,v1.0
30623,Shin Chan,Netflix,Animation,1992.0,1,733,24,5,4,medium,8,59,3,5,1,5,medium,0,0,0.455,medium,v1.0
30623,Shin Chan,Netflix,Animation,1992.0,1,734,24,4,4,high,8,36,4,5,1,9,high,0,1,0.688,high,v1.0
30623,Shin Chan,Netflix,Animation,1992.0,1,735,24,7,3,high,5,47,4,0,1,7,high,0,0,0.594,medium,v1.0
30623,Shin Chan,Netflix,Animation,1992.0,1,736,24,7,8,medium,4,75,2,1,0,5,medium,0,0,0.312,medium,v1.0
30623,Shin Chan,Netflix,Animation,1992.0,1,737,24,5,6,high,4,57,4,0,0,7,high,0,0,0.504,medium,v1.0
30623,Shin Chan,Netflix,Animation,1992.0,1,738,24,7,8,high,3,59,4,2,0,7,high,0,0,0.465,medium,v1.0
30623,Shin Chan,Netflix,Animation,1992.0,1,739,24,5,6,low,6,64,0,2,0,5,medium,0,0,0.372,medium,v1.0
30623,Shin Chan,Netflix,Animation,1992.0,1,740,24,4,7,medium,5,59,3,1,0,7,high,0,0,0.47,medium,v1.0
30623,Shin Chan,Netflix,Animation,1992.0,1,741,24,4,6,medium,6,50,2,0,0,7,high,0,0,0.515,medium,v1.0
30623,Shin Chan,Netflix,Animation,1992.0,1,742,24,4,8,low,3,49,7,2,0,7,high,0,0,0.539,medium,v1.0
30623,Shin Chan,Netflix,Animation,1992.0,1,743,24,6,6,medium,5,72,2,0,0,5,medium,0,0,0.356,medium,v1.0
30623,Shin Chan,Netflix,Animation,1992.0,1,744,24,6,6,medium,6,65,5,0,0,5,medium,0,0,0.417,medium,v1.0
30623,Shin Chan,Netflix,Animation,1992.0,1,745,24,7,4,high,6,43,5,1,1,7,high,0,1,0.607,high,v1.0
30623,Shin Chan,Netflix,Animation,1992.0,1,746,7,5,6,low,8,58,1,2,0,5,medium,0,0,0.409,medium,v1.0
30623,Shin Chan,Netflix,Animation,1992.0,1,747,24,4,4,high,4,40,5,2,1,9,high,0,1,0.68,high,v1.0
30623,Shin Chan,Netflix,Animation,1992.0,1,748,24,5,4,low,9,61,5,7,1,5,medium,0,0,0.465,medium,v1.0
30623,Shin Chan,Netflix,Animation,1992.0,1,749,24,4,5,low,3,54,4,2,1,7,high,0,0,0.532,medium,v1.0
30623,Shin Chan,Netflix,Animation,1992.0,1,750,24,4,4,medium,7,41,2,2,1,7,high,0,0,0.586,medium,v1.0
30623,Shin Chan,Netflix,Animation,1992.0,1,751,24,5,3,medium,8,62,0,1,1,5,medium,0,0,0.426,medium,v1.0
30623,Shin Chan,Netflix,Animation,1992.0,1,752,24,7,7,high,8,70,2,2,0,7,high,0,0,0.41,medium,v1.0
30623,Shin Chan,Netflix,Animation,1992.0,1,753,24,5,6,high,3,55,3,0,0,7,high,0,0,0.502,medium,v1.0
30623,Shin Chan,Netflix,Animation,1992.0,1,754,24,4,4,low,4,45,6,2,1,7,high,0,1,0.607,high,v1.0
30623,Shin Chan,Netflix,Animation,1992.0,1,755,24,6,6,high,7,44,3,4,0,7,high,0,0,0.552,medium,v1.0
30623,Shin Chan,Netflix,Animation,1992.0,1,756,24,5,8,medium,8,69,1,2,0,5,medium,0,0,0.33,medium,v1.0
30623,Shin Chan,Netflix,Animation,1992.0,1,757,24,7,8,high,5,65,4,0,0,7,high,0,0,0.438,medium,v1.0
30623,Shin Chan,Netflix,Animation,1992.0,1,758,24,4,3,low,7,39,3,1,1,7,high,0,1,0.62,high,v1.0
30623,Shin Chan,Netflix,Animation,1992.0,1,759,24,5,7,high,7,50,2,1,0,7,high,0,0,0.5,medium,v1.0
30623,Shin Chan,Netflix,Animation,1992.0,1,760,24,5,7,low,3,62,4,0,0,5,medium,0,0,0.406,medium,v1.0
30623,Shin Chan,Netflix,Animation,1992.0,1,761,24,4,4,low,6,42,5,2,1,7,high,0,1,0.611,high,v1.0
30623,Shin Chan,Netflix,Animation,1992.0,1,762,24,4,8,medium,5,66,3,2,0,7,high,0,0,0.423,medium,v1.0
30623,Shin Chan,Netflix,Animation,1992.0,1,763,24,7,5,high,3,61,4,1,1,7,high,0,0,0.501,medium,v1.0
30623,Shin Chan,Netflix,Animation,1992.0,1,764,24,6,3,high,6,45,5,1,1,7,high,0,1,0.613,high,v1.0
30623,Shin Chan,Netflix,Animation,1992.0,1,765,24,6,7,high,3,66,9,1,0,7,high,0,0,0.498,medium,v1.0
30623,Shin Chan,Netflix,Animation,1992.0,1,766,24,4,4,high,4,33,3,1,1,9,high,0,1,0.692,high,v1.0
30623,Shin Chan,Netflix,Animation,1992.0,1,767,24,5,4,medium,7,55,5,1,1,5,medium,0,0,0.492,medium,v1.0
30623,Shin Chan,Netflix,Animation,1992.0,1,768,24,7,8,medium,7,82,3,3,0,5,medium,0,0,0.291,low,v1.0
30623,Shin Chan,Netflix,Animation,1992.0,1,769,24,5,7,low,9,67,3,1,0,5,medium,0,0,0.373,medium,v1.0
30623,Shin Chan,Netflix,Animation,1992.0,1,770,24,7,7,low,3,76,6,0,0,5,medium,0,0,0.363,medium,v1.0
30623,Shin Chan,Netflix,Animation,1992.0,1,771,24,5,7,low,8,73,2,0,0,5,medium,0,0,0.337,medium,v1.0
30623,Shin Chan,Netflix,Animation,1992.0,1,772,24,4,8,high,4,49,5,0,0,9,high,0,0,0.58,medium,v1.0
30623,Shin Chan,Netflix,Animation,1992.0,1,773,24,5,7,low,9,67,2,6,0,5,medium,0,0,0.363,medium,v1.0
30623,Shin Chan,Netflix,Animation,1992.0,1,774,24,5,6,high,6,52,1,3,0,7,high,0,0,0.496,medium,v1.0
30623,Shin Chan,Netflix,Animation,1992.0,1,775,24,5,8,medium,3,75,1,3,0,5,medium,0,0,0.302,medium,v1.0
30623,Shin Chan,Netflix,Animation,1992.0,1,776,24,6,8,low,5,80,3,3,0,5,medium,0,0,0.3,medium,v1.0
30623,Shin Chan,Netflix,Animation,1992.0,1,777,24,7,8,medium,3,86,3,0,0,5,medium,0,0,0.273,low,v1.0
30623,Shin Chan,Netflix,Animation,1992.0,1,778,24,6,5,medium,3,77,2,0,1,5,medium,0,0,0.349,medium,v1.0
30623,Shin Chan,Netflix,Animation,1992.0,1,779,24,6,7,low,7,73,1,0,0,5,medium,0,0,0.327,medium,v1.0
30623,Shin Chan,Netflix,Animation,1992.0,1,780,24,4,8,low,3,55,3,1,0,7,high,0,0,0.472,medium,v1.0
30623,Shin Chan,Netflix,Animation,1992.0,1,781,24,7,8,high,7,63,1,2,0,7,high,0,0,0.416,medium,v1.0
30623,Shin Chan,Netflix,Animation,1992.0,1,782,24,6,8,low,9,72,2,4,0,5,medium,0,0,0.326,medium,v1.0
30623,Shin Chan,Netflix,Animation,1992.0,1,783,24,5,4,low,3,57,0,1,1,5,medium,0,0,0.433,medium,v1.0
30623,Shin Chan,Netflix,Animation,1992.0,1,784,24,7,8,high,7,75,2,1,0,7,high,0,0,0.372,medium,v1.0
30623,Shin Chan,Netflix,Animation,1992.0,1,785,24,6,8,high,7,56,2,1,0,7,high,0,0,0.458,medium,v1.0
30623,Shin Chan,Netflix,Animation,1992.0,1,786,24,5,8,high,4,54,2,1,0,7,high,0,0,0.467,medium,v1.0
30623,Shin Chan,Netflix,Animation,1992.0,1,787,24,4,3,low,8,47,1,1,1,7,high,0,0,0.564,medium,v1.0
30623,Shin Chan,Netflix,Animation,1992.0,1,788,24,4,3,medium,4,34,4,2,1,7,high,0,1,0.652,high,v1.0
30623,Shin Chan,Netflix,Animation,1992.0,1,789,24,5,4,high,9,42,4,2,1,7,high,0,1,0.601,high,v1.0
30623,Shin Chan,Netflix,Animation,1992.0,1,790,24,5,8,high,9,74,3,2,0,7,high,0,0,0.387,medium,v1.0
30623,Shin Chan,Netflix,Animation,1992.0,1,791,24,7,5,high,6,47,2,5,1,7,high,0,0,0.543,medium,v1.0
30623,Shin Chan,Netflix,Animation,1992.0,1,792,24,5,3,low,7,57,4,2,1,5,medium,0,0,0.489,medium,v1.0
30623,Shin Chan,Netflix,Animation,1992.0,1,793,24,6,5,low,3,55,4,1,1,5,medium,0,0,0.468,medium,v1.0
30623,Shin Chan,Netflix,Animation,1992.0,1,794,24,5,5,medium,5,62,3,1,1,5,medium,0,0,0.426,medium,v1.0
30623,Shin Chan,Netflix,Animation,1992.0,1,795,24,5,5,low,6,67,6,2,1,5,medium,0,0,0.433,medium,v1.0
30623,Shin Chan,Netflix,Animation,1992.0,1,796,24,6,4,medium,7,59,1,4,1,5,medium,0,0,0.434,medium,v1.0
30623,Shin Chan,Netflix,Animation,1992.0,1,797,24,6,3,medium,7,49,6,3,1,5,medium,0,0,0.544,medium,v1.0
30623,Shin Chan,Netflix,Animation,1992.0,1,798,24,6,7,medium,6,68,5,3,0,5,medium,0,0,0.389,medium,v1.0
30623,Shin Chan,Netflix,Animation,1992.0,1,799,24,7,3,low,4,64,0,1,1,5,medium,0,0,0.417,medium,v1.0
30623,Shin Chan,Netflix,Animation,1992.0,1,800,24,5,7,high,8,56,2,3,0,7,high,0,0,0.473,medium,v1.0
30623,Shin Chan,Netflix,Animation,1992.0,1,801,24,5,3,low,7,50,2,1,1,5,medium,0,0,0.5,medium,v1.0
30623,Shin Chan,Netflix,Animation,1992.0,1,802,24,4,5,medium,3,33,2,1,1,7,high,0,1,0.606,high,v1.0
30623,Shin Chan,Netflix,Animation,1992.0,1,803,24,4,3,medium,8,45,5,1,1,7,high,0,1,0.613,high,v1.0
30623,Shin Chan,Netflix,Animation,1992.0,1,804,24,5,8,high,6,65,5,1,0,7,high,0,0,0.447,medium,v1.0
30623,Shin Chan,Netflix,Animation,1992.0,1,805,24,5,4,medium,3,56,2,1,1,5,medium,0,0,0.458,medium,v1.0
30623,Shin Chan,Netflix,Animation,1992.0,1,806,24,4,8,high,9,42,6,5,0,9,high,0,1,0.621,high,v1.0
30623,Shin Chan,Netflix,Animation,1992.0,1,807,24,5,5,low,5,61,2,4,1,5,medium,0,0,0.421,medium,v1.0
30623,Shin Chan,Netflix,Animation,1992.0,1,808,24,4,5,high,8,36,4,2,1,9,high,0,1,0.673,high,v1.0
30623,Shin Chan,Netflix,Animation,1992.0,1,809,24,7,4,low,3,58,5,2,1,5,medium,0,0,0.479,medium,v1.0
30623,Shin Chan,Netflix,Animation,1992.0,1,810,24,7,4,medium,9,57,0,2,1,5,medium,0,0,0.433,medium,v1.0
